"","yHat.sdefault","yHat.sauc1","yHat.sauc2","yHat.sauc3","yActual"
"252247",0,0,0,0,0
"252248",0,0,0,0,0
"252250",0,0,0,0,0
"252252",0,0,0,0,0
"252253",1,1,1,1,0
"252254",0,0,0,0,0
"252257",1,0,0,0,0
"252258",0,0,0,0,0
"252261",0,0,0,0,0
"252264",0,0,0,0,0
"252265",0,0,0,0,0
"252268",0,0,0,0,0
"252270",0,0,0,0,0
"252271",0,0,0,0,0
"252274",0,0,0,0,0
"252277",0,0,0,0,0
"252281",0,0,0,0,0
"252285",0,0,0,0,0
"252287",0,0,0,0,0
"252289",0,0,0,0,0
"252291",0,0,0,0,0
"252295",0,0,0,0,0
"252296",0,0,0,0,0
"252298",0,0,0,0,0
"252299",0,0,0,0,0
"252300",0,0,0,0,0
"252304",0,0,0,0,0
"252307",0,0,0,0,0
"252308",0,0,0,0,0
"252311",0,0,0,0,0
"252313",0,0,0,0,0
"252314",1,1,1,1,0
"252315",0,0,0,0,0
"252316",0,0,0,0,0
"252318",0,0,0,0,0
"252321",1,1,1,1,0
"252322",0,0,0,0,0
"252324",1,1,1,1,0
"252326",0,0,0,0,0
"252327",0,0,0,0,0
"252328",0,0,0,0,0
"252329",0,0,0,0,0
"252331",0,0,0,0,0
"252332",1,0,0,0,0
"252333",0,0,1,0,0
"252334",0,0,0,0,0
"252335",0,1,1,1,0
"252338",1,1,1,1,0
"252340",0,0,0,0,0
"252344",0,0,0,0,0
"252349",0,0,0,0,0
"252350",0,0,0,0,0
"252351",0,0,0,0,0
"252352",0,0,0,0,0
"252356",0,0,0,0,0
"252359",0,0,0,0,0
"252363",1,1,1,1,0
"252364",0,0,0,0,0
"252366",0,0,0,0,0
"252369",0,0,0,0,0
"252370",0,0,0,0,0
"252372",0,0,0,0,0
"252373",0,0,0,0,0
"252374",0,0,0,0,0
"252376",0,0,0,0,0
"252380",0,0,0,0,0
"252382",0,0,0,0,0
"252383",0,0,0,0,0
"252385",0,0,0,0,0
"252389",0,0,0,0,0
"252391",0,0,0,0,0
"252393",1,1,1,1,0
"252394",0,0,0,0,0
"252397",1,0,0,0,0
"252398",1,1,1,1,0
"252399",0,0,0,0,0
"252401",0,0,0,0,0
"252402",0,0,0,0,0
"252405",0,0,0,1,0
"252406",0,0,0,0,0
"252410",0,0,0,0,0
"252412",0,0,0,0,0
"252413",0,0,0,0,0
"252414",1,1,1,1,0
"252417",0,0,0,0,0
"252421",0,0,0,0,0
"252424",0,0,0,0,0
"252428",0,0,0,0,0
"252429",0,0,0,0,0
"252432",0,0,0,0,0
"252433",0,1,1,1,0
"252434",0,0,0,0,0
"252437",0,0,0,0,0
"252439",0,0,0,0,0
"252440",0,0,0,0,0
"252444",1,1,1,1,0
"252445",0,1,1,1,0
"252447",0,0,0,0,0
"252450",0,0,0,0,0
"252452",0,0,0,0,0
"252453",0,0,0,0,0
"252454",1,1,1,1,0
"252457",0,0,0,0,0
"252458",0,0,0,0,0
"252459",0,0,0,0,0
"252462",0,0,0,0,0
"252463",0,0,0,0,0
"252464",0,0,0,0,0
"252469",0,0,0,0,0
"252472",0,0,0,0,0
"252473",0,0,0,0,0
"252476",0,0,0,0,0
"252477",0,0,0,0,0
"252478",0,0,0,0,0
"252480",0,0,0,0,0
"252482",0,0,0,0,0
"252483",0,0,0,0,0
"252485",0,0,0,0,0
"252487",0,0,0,0,0
"252488",1,1,0,1,0
"252490",0,0,0,0,0
"252491",0,0,0,0,0
"252492",0,0,0,0,0
"252498",1,1,1,1,0
"252503",0,0,0,0,0
"252505",0,0,0,0,0
"252506",0,0,0,0,0
"252507",0,0,0,0,0
"252509",0,1,1,1,0
"252512",0,0,0,0,0
"252514",0,0,0,0,0
"252515",0,0,0,0,0
"252516",0,0,0,0,0
"252517",0,0,0,0,0
"252519",0,0,0,0,0
"252520",0,0,0,0,0
"252522",0,0,0,0,0
"252525",0,0,0,0,0
"252526",0,0,0,0,0
"252529",0,0,0,0,0
"252531",0,0,0,0,0
"252535",1,0,0,0,0
"252539",0,0,0,1,0
"252540",0,0,0,0,0
"252541",1,0,0,0,0
"252542",1,1,1,1,0
"252543",0,0,0,0,0
"252545",1,1,1,1,0
"252547",0,0,0,0,0
"252548",0,0,0,0,0
"252550",0,0,0,0,0
"252552",0,0,0,0,0
"252557",0,0,0,0,0
"252560",0,0,0,0,0
"252562",0,0,0,0,0
"252565",0,0,0,0,0
"252566",0,0,0,0,0
"252570",0,0,1,0,0
"252571",0,0,0,0,0
"252572",0,0,0,0,0
"252575",0,0,0,0,0
"252576",1,1,1,1,0
"252578",0,0,0,0,0
"252580",0,0,0,0,0
"252582",0,0,0,0,0
"252583",0,0,0,0,0
"252584",0,0,0,0,0
"252586",0,0,0,0,0
"252588",1,1,0,1,0
"252591",0,0,0,0,0
"252595",0,0,0,0,0
"252597",0,0,0,0,0
"252598",0,0,0,0,0
"252599",0,0,0,0,0
"252605",0,0,0,0,0
"252609",0,0,0,0,0
"252610",0,0,0,0,0
"252614",1,1,1,1,0
"252615",0,0,0,0,0
"252617",0,0,0,0,0
"252625",0,0,0,0,0
"252627",0,0,0,0,0
"252630",0,0,0,0,0
"252631",0,0,0,0,0
"252632",0,0,0,0,0
"252634",1,0,1,1,0
"252637",0,0,0,0,0
"252638",1,0,0,0,0
"252639",0,0,0,0,0
"252640",0,0,0,0,0
"252641",0,0,0,0,0
"252642",0,0,0,0,0
"252644",0,0,0,0,0
"252647",1,1,1,1,0
"252648",0,0,0,0,0
"252649",0,0,0,0,0
"252651",0,0,0,0,0
"252652",0,0,0,0,0
"252655",0,0,0,0,0
"252658",0,0,0,0,0
"252659",0,1,1,1,0
"252661",0,0,0,0,0
"252662",0,0,0,0,0
"252663",0,0,0,0,0
"252668",0,0,0,0,0
"252671",0,0,0,0,0
"252672",0,0,0,0,0
"252674",0,1,1,0,0
"252675",1,1,1,1,0
"252680",0,0,0,0,0
"252681",0,0,0,0,0
"252682",0,0,0,0,0
"252684",1,1,1,1,0
"252685",1,0,0,0,0
"252686",0,0,1,0,0
"252689",0,0,0,0,0
"252692",0,0,0,0,0
"252693",0,0,0,0,0
"252695",0,0,0,0,0
"252696",1,1,1,1,0
"252697",0,0,0,0,0
"252699",0,0,0,0,0
"252701",0,0,0,0,0
"252703",0,0,0,0,0
"252708",1,1,1,1,0
"252709",0,0,0,0,0
"252710",0,0,0,0,0
"252712",1,0,0,0,0
"252713",0,0,0,0,0
"252714",0,0,0,0,0
"252717",0,0,0,0,0
"252718",0,0,0,0,0
"252722",0,0,0,0,0
"252724",0,0,0,0,0
"252725",0,0,0,0,0
"252727",0,0,0,0,0
"252728",0,0,0,0,0
"252729",0,0,0,0,0
"252731",0,0,0,0,0
"252733",0,0,0,0,0
"252734",0,0,0,0,0
"252735",0,0,0,0,0
"252736",0,0,0,0,0
"252739",0,0,0,0,0
"252740",0,0,0,0,0
"252741",0,0,0,0,0
"252742",0,0,0,0,0
"252744",0,0,0,0,0
"252745",0,0,0,0,0
"252746",0,0,0,0,0
"252748",0,0,0,0,0
"252750",0,0,0,0,0
"252751",0,0,0,1,0
"252753",0,0,0,0,0
"252754",0,0,0,0,0
"252755",0,0,0,0,0
"252756",0,0,0,0,0
"252757",0,0,0,0,0
"252758",0,0,0,0,0
"252760",0,0,0,0,0
"252761",0,0,0,0,0
"252764",0,0,0,0,0
"252765",0,0,0,0,0
"252766",1,1,1,1,0
"252771",0,0,0,0,0
"252773",0,0,0,0,0
"252774",0,0,0,0,0
"252776",0,0,0,0,0
"252777",0,0,0,0,0
"252781",1,1,1,1,0
"252782",0,0,0,0,0
"252784",0,0,0,0,0
"252788",0,0,0,0,0
"252792",0,0,0,0,0
"252793",0,0,0,0,0
"252796",0,0,0,0,0
"252801",0,0,0,0,0
"252804",0,0,0,0,0
"252806",0,0,0,0,0
"252807",0,0,0,0,0
"252808",0,0,0,0,0
"252810",0,0,0,0,0
"252812",0,0,0,0,0
"252814",0,0,0,0,0
"252817",0,0,0,0,0
"252819",0,0,0,0,0
"252821",0,0,0,0,0
"252825",0,0,0,0,0
"252830",1,1,1,1,0
"252833",0,0,0,0,0
"252834",0,0,0,0,0
"252835",0,0,0,0,0
"252837",1,1,1,1,0
"252838",0,0,0,0,0
"252842",0,0,0,0,0
"252844",0,0,0,0,0
"252845",0,0,0,0,0
"252846",0,0,0,0,0
"252847",0,0,0,0,0
"252848",1,1,1,1,0
"252853",1,1,1,1,0
"252854",0,0,0,0,0
"252855",0,0,0,0,0
"252856",1,1,1,1,0
"252859",0,0,0,0,0
"252861",0,0,0,0,0
"252864",1,1,1,1,0
"252866",0,0,0,0,0
"252867",0,0,0,0,0
"252869",0,0,0,0,0
"252870",0,0,0,0,0
"252871",1,0,0,0,0
"252873",0,0,0,0,0
"252874",1,1,1,1,0
"252875",0,0,0,0,0
"252876",0,0,0,0,0
"252877",1,1,1,1,0
"252878",1,1,0,1,0
"252881",0,0,0,0,0
"252883",0,0,0,0,0
"252884",0,0,0,0,0
"252886",0,0,0,0,0
"252890",0,0,0,0,0
"252892",0,0,0,0,0
"252894",0,0,0,0,0
"252896",0,0,0,0,0
"252898",0,0,0,0,0
"252899",0,0,0,0,0
"252900",0,0,0,0,0
"252901",1,1,1,1,0
"252905",0,0,0,0,0
"252912",0,0,0,0,0
"252913",0,0,0,0,0
"252914",0,0,0,0,0
"252916",0,0,0,0,0
"252918",0,0,1,0,0
"252919",0,0,0,0,0
"252920",0,0,0,0,0
"252924",0,0,0,0,0
"252925",0,0,0,0,0
"252927",0,0,0,0,0
"252928",0,0,0,0,0
"252929",0,0,0,0,0
"252932",0,0,0,0,0
"252934",1,1,1,0,0
"252935",0,0,0,0,0
"252936",0,0,0,0,0
"252938",0,0,0,0,0
"252939",0,0,0,0,0
"252940",0,0,0,0,0
"252941",0,0,0,0,0
"252942",0,0,0,0,0
"252943",0,0,0,0,0
"252944",0,0,0,0,0
"252945",0,0,0,0,0
"252947",0,0,0,0,0
"252948",0,0,0,0,0
"252950",0,0,0,0,0
"252952",0,0,0,0,0
"252953",1,1,0,1,0
"252954",0,0,0,0,0
"252957",1,1,1,1,0
"252958",0,0,0,0,0
"252959",0,0,0,0,0
"252961",0,0,0,0,0
"252962",0,0,0,0,0
"252966",0,0,0,0,0
"252970",0,0,0,0,0
"252971",0,0,0,0,0
"252974",0,0,0,0,0
"252975",0,0,0,0,0
"252976",0,0,0,0,0
"252977",0,0,0,0,0
"252978",1,1,1,1,0
"252986",0,0,0,0,0
"252987",0,0,0,0,0
"252988",1,1,1,1,0
"252991",0,0,0,0,0
"252996",0,0,0,0,0
"252999",0,0,0,0,0
"253001",0,0,0,0,0
"253003",0,0,0,0,0
"253009",0,0,0,0,0
"253014",0,0,0,0,0
"253015",0,0,0,0,0
"253016",0,0,0,0,0
"253017",0,0,0,0,0
"253019",0,0,0,0,0
"253020",0,0,0,0,0
"253021",0,0,0,0,0
"253024",0,0,0,0,0
"253025",0,0,0,0,0
"253029",0,0,0,0,0
"253030",1,1,1,1,0
"253031",0,0,0,0,0
"253032",0,0,0,0,0
"253035",0,0,0,0,0
"253036",0,0,0,0,0
"253039",0,0,0,0,0
"253040",0,0,0,0,0
"253041",0,0,0,0,0
"253043",0,0,0,0,0
"253044",0,0,0,0,0
"253046",0,0,0,0,0
"253047",0,0,0,0,0
"253048",0,0,0,0,0
"253049",1,1,1,1,0
"253058",0,0,0,0,0
"253059",1,0,0,0,0
"253060",0,0,0,0,0
"253062",0,0,0,0,0
"253064",0,0,1,0,0
"253066",0,0,0,0,0
"253067",0,0,0,0,0
"253068",0,0,0,0,0
"253072",0,0,0,0,0
"253073",0,0,0,0,0
"253075",0,0,0,0,0
"253076",0,0,0,0,0
"253077",0,0,0,0,0
"253078",0,0,0,0,0
"253081",0,0,0,0,0
"253083",0,0,0,0,0
"253084",1,1,1,1,0
"253085",0,0,0,0,0
"253086",0,0,0,0,0
"253087",0,0,0,0,0
"253089",0,0,0,0,0
"253094",0,0,0,0,0
"253096",0,0,0,0,0
"253097",0,0,0,0,0
"253099",0,0,0,0,0
"253101",0,0,0,0,0
"253102",0,0,0,0,0
"253103",1,1,1,1,0
"253107",1,1,1,1,0
"253108",0,0,0,0,0
"253109",0,1,0,1,0
"253110",0,0,0,0,0
"253111",0,0,0,0,0
"253116",0,0,0,0,0
"253117",0,0,0,0,0
"253119",1,1,1,1,0
"253120",1,1,1,1,0
"253121",1,1,1,1,0
"253122",0,0,0,0,0
"253123",0,1,1,1,0
"253125",0,0,0,0,0
"253126",0,0,0,0,0
"253132",0,0,0,0,0
"253137",0,0,0,0,0
"253139",0,0,0,0,0
"253140",1,1,1,1,0
"253141",0,0,0,0,0
"253143",0,0,0,0,0
"253146",0,0,0,0,0
"253147",0,0,0,0,0
"253150",1,1,1,1,0
"253153",1,1,1,1,0
"253154",0,0,0,0,0
"253156",0,0,0,0,0
"253157",1,1,1,1,0
"253158",0,0,0,0,0
"253160",0,0,0,0,0
"253161",0,0,0,0,0
"253162",0,0,0,0,0
"253165",0,0,0,0,0
"253166",0,0,0,0,0
"253169",0,0,0,0,0
"253170",0,0,0,0,0
"253172",0,0,0,0,0
"253174",1,1,1,1,0
"253175",0,0,1,0,0
"253177",0,0,1,0,0
"253178",0,0,0,0,0
"253179",0,0,0,0,0
"253180",1,1,1,1,0
"253181",0,0,0,0,0
"253182",0,0,0,0,0
"253184",0,1,0,1,0
"253186",1,1,1,1,0
"253187",0,0,0,0,0
"253188",0,0,0,0,0
"253189",1,1,0,1,0
"253190",0,0,0,0,0
"253191",0,0,0,0,0
"253192",0,0,0,0,0
"253193",0,0,0,0,0
"253198",0,0,0,0,0
"253199",0,0,0,0,0
"253202",0,0,0,0,0
"253204",1,1,1,1,0
"253205",0,0,0,0,0
"253207",0,0,0,0,0
"253208",0,0,0,0,0
"253209",0,0,0,0,0
"253214",0,0,0,0,0
"253217",0,0,0,0,0
"253219",0,0,0,0,0
"253221",1,1,1,1,0
"253222",0,0,0,0,0
"253223",1,1,0,1,0
"253224",0,0,1,0,0
"253225",0,0,0,0,0
"253227",0,0,0,0,0
"253229",0,0,0,1,0
"253231",0,0,0,0,0
"253232",0,0,0,0,0
"253235",0,0,0,0,0
"253237",0,0,0,0,0
"253240",0,0,0,0,0
"253241",0,0,0,0,0
"253242",1,1,1,1,0
"253243",0,0,0,0,0
"253245",0,0,0,0,0
"253248",0,0,0,0,0
"253253",0,0,0,0,0
"253254",0,0,0,0,0
"253256",0,0,0,0,0
"253257",1,1,1,1,0
"253258",1,1,0,1,0
"253263",0,0,0,0,0
"253265",0,0,0,0,0
"253266",0,0,0,0,0
"253271",1,0,0,1,0
"253272",0,0,0,0,0
"253275",0,0,0,0,0
"253276",1,1,1,1,0
"253277",0,0,0,0,0
"253278",0,0,0,0,0
"253279",0,0,0,0,0
"253283",1,1,1,1,0
"253285",0,0,0,0,0
"253286",0,0,0,0,0
"253288",1,1,1,1,0
"253291",1,1,0,1,0
"253292",0,0,0,0,0
"253293",0,0,0,0,0
"253294",0,0,0,0,0
"253295",0,0,0,0,0
"253296",0,0,0,0,0
"253297",0,0,0,0,0
"253299",1,1,1,1,0
"253301",0,0,0,0,0
"253303",0,0,0,0,0
"253304",0,0,0,0,0
"253309",1,1,1,1,0
"253313",0,0,0,0,0
"253314",0,0,0,0,0
"253316",0,0,0,0,0
"253319",0,0,0,0,0
"253320",0,0,0,0,0
"253322",0,0,0,0,0
"253323",0,0,0,0,0
"253325",0,0,0,0,0
"253326",0,0,0,0,0
"253327",1,1,1,1,0
"253328",0,0,0,0,0
"253331",0,0,0,0,0
"253332",1,1,1,1,0
"253333",0,0,0,0,0
"253338",0,0,0,0,0
"253340",1,0,0,0,0
"253346",0,0,0,0,0
"253347",0,0,0,0,0
"253348",0,0,0,1,0
"253358",0,0,0,0,0
"253359",0,1,1,0,0
"253360",0,0,0,0,0
"253361",0,0,0,0,0
"253362",0,0,0,0,0
"253364",0,0,0,0,0
"253366",0,0,0,0,0
"253367",0,0,0,0,0
"253369",0,0,0,0,0
"253373",1,1,1,0,0
"253374",0,0,0,0,0
"253375",0,0,0,0,0
"253376",0,0,0,0,0
"253377",0,0,0,0,0
"253378",0,0,0,0,0
"253383",0,0,0,0,0
"253384",0,0,0,0,0
"253385",0,0,0,0,0
"253387",0,0,0,0,0
"253389",0,0,0,0,0
"253391",0,0,0,0,0
"253392",0,0,0,0,0
"253396",0,0,0,0,0
"253399",0,0,0,0,0
"253400",0,0,0,0,0
"253403",0,1,1,1,0
"253404",0,0,0,0,0
"253407",0,1,1,1,0
"253410",0,0,0,0,0
"253413",0,0,0,0,0
"253414",0,0,0,0,0
"253415",0,0,0,0,0
"253419",0,0,0,0,0
"253420",0,0,0,0,0
"253421",1,1,1,1,0
"253424",0,0,0,0,0
"253426",0,0,0,0,0
"253429",0,0,0,0,0
"253430",0,0,0,0,0
"253432",0,0,0,0,0
"253433",0,0,0,0,0
"253434",0,0,0,0,0
"253435",0,0,0,0,0
"253437",0,0,0,0,0
"253438",0,0,0,0,0
"253441",0,0,0,0,0
"253442",1,1,1,1,0
"253443",1,1,1,1,0
"253445",1,1,1,1,0
"253446",0,0,0,0,0
"253452",0,0,0,0,0
"253453",0,0,0,0,0
"253454",1,1,1,1,0
"253455",0,0,0,0,0
"253456",0,0,0,0,0
"253457",0,0,1,0,0
"253461",0,0,0,0,0
"253464",0,0,0,0,0
"253467",0,0,0,0,0
"253468",0,0,0,0,0
"253471",0,0,0,0,0
"253474",0,0,0,0,0
"253475",0,0,0,0,0
"253478",0,0,0,0,0
"253480",0,0,0,0,0
"253484",0,0,0,0,0
"253490",0,0,0,0,0
"253492",0,0,0,0,0
"253495",0,0,0,0,0
"253497",1,1,1,1,0
"253498",0,0,0,0,0
"253499",0,0,0,0,0
"253500",1,1,1,1,0
"253502",0,0,0,0,0
"253503",0,0,0,0,0
"253504",0,0,0,0,0
"253505",1,1,0,1,0
"253506",0,0,1,0,0
"253507",0,0,0,0,0
"253510",0,0,0,0,0
"253512",0,0,0,0,0
"253514",0,0,0,0,0
"253515",1,1,1,1,0
"253516",0,0,0,0,0
"253517",0,0,0,0,0
"253522",0,0,0,0,0
"253523",0,0,0,0,0
"253524",0,0,0,0,0
"253525",0,0,0,0,0
"253531",1,1,1,1,0
"253532",0,0,0,0,0
"253533",1,1,1,1,0
"253534",0,0,0,0,0
"253535",0,0,0,0,0
"253536",0,0,0,0,0
"253537",0,0,0,0,0
"253540",0,0,0,0,0
"253544",0,0,0,0,0
"253546",0,0,0,0,0
"253547",0,0,0,0,0
"253548",0,0,0,0,0
"253550",0,0,0,0,0
"253553",0,0,0,0,0
"253555",0,0,0,0,0
"253559",0,0,0,0,0
"253560",0,0,0,0,0
"253562",0,0,0,0,0
"253564",0,0,0,0,0
"253567",1,0,0,0,0
"253568",0,0,1,1,0
"253570",0,0,0,0,0
"253573",1,1,1,1,0
"253574",0,0,0,0,0
"253575",0,0,0,0,0
"253577",0,0,0,0,0
"253579",0,0,0,0,0
"253580",0,0,0,0,0
"253586",0,0,0,0,0
"253587",0,0,0,0,0
"253590",0,0,0,0,0
"253591",0,0,0,0,0
"253592",0,0,0,0,0
"253594",0,0,0,0,0
"253595",0,0,0,0,0
"253596",0,0,0,0,0
"253598",0,0,0,0,0
"253600",0,1,1,1,0
"253602",0,0,0,0,0
"253603",0,0,0,0,0
"253605",0,0,0,0,0
"253608",0,0,0,0,0
"253609",0,1,1,1,0
"253612",0,0,0,0,0
"253613",0,0,0,0,0
"253615",0,0,0,0,0
"253617",0,0,0,0,0
"253620",0,0,0,0,0
"253622",0,0,0,0,0
"253624",0,0,0,0,0
"253625",0,0,0,0,0
"253627",0,0,0,0,0
"253628",0,0,0,0,0
"253631",1,1,1,1,0
"253634",0,0,0,0,0
"253635",0,0,0,0,0
"253637",0,0,0,0,0
"253642",0,0,0,0,0
"253649",0,0,0,0,0
"253652",0,0,0,0,0
"253653",0,0,0,0,0
"253654",1,1,1,1,0
"253657",0,0,0,0,0
"253660",0,0,0,0,0
"253663",0,0,0,0,0
"253665",0,0,0,0,0
"253666",1,1,1,1,0
"253667",0,0,0,0,0
"253670",0,0,0,0,0
"253674",1,1,1,1,0
"253675",0,0,0,0,0
"253676",0,0,0,0,0
"253681",0,0,0,0,0
"253682",0,0,0,0,0
"253683",0,0,0,0,0
"253684",0,0,0,0,0
"253685",0,0,0,0,0
"253688",0,0,0,0,0
"253691",0,0,0,0,0
"253694",0,0,0,0,0
"253696",0,0,0,0,0
"253698",0,0,0,0,0
"253700",1,1,1,1,0
"253701",0,0,0,0,0
"253702",0,0,0,0,0
"253712",0,0,0,0,0
"253713",0,0,0,0,0
"253717",0,0,0,0,0
"253724",0,0,0,0,0
"253726",0,0,0,0,0
"253727",0,0,0,0,0
"253728",0,0,0,0,0
"253729",0,0,0,0,0
"253730",0,0,0,0,0
"253731",0,0,0,0,0
"253735",0,0,0,0,0
"253737",0,0,0,0,0
"253739",0,0,1,1,0
"253740",1,1,1,1,0
"253741",0,0,0,0,0
"253742",0,0,0,0,0
"253743",0,0,0,0,0
"253746",0,0,0,0,0
"253747",0,0,0,0,0
"253749",0,0,0,0,0
"253750",0,0,0,0,0
"253751",1,1,1,1,0
"253757",0,0,0,0,0
"253758",0,0,0,0,0
"253763",0,0,0,0,0
"253765",0,0,0,0,0
"253767",1,1,1,1,0
"253769",0,0,0,0,0
"253770",0,0,0,0,0
"253775",0,0,0,0,0
"253776",1,1,1,1,0
"253779",0,0,0,0,0
"253780",0,0,0,0,0
"253784",0,0,0,0,0
"253789",0,0,0,0,0
"253792",0,0,0,0,0
"253793",0,0,0,0,0
"253794",0,0,0,0,0
"253795",0,0,0,0,0
"253796",0,0,0,0,0
"253797",0,0,0,0,0
"253800",0,0,0,0,0
"253805",1,1,1,1,0
"253806",0,0,0,0,0
"253809",0,0,0,0,0
"253810",0,1,1,1,0
"253811",0,0,0,0,0
"253812",0,0,0,0,0
"253814",0,0,0,0,0
"253816",0,0,0,0,0
"253818",0,0,0,0,0
"253821",0,0,0,0,0
"253822",0,0,0,0,0
"253823",0,0,0,0,0
"253824",0,0,0,0,0
"253826",0,0,0,0,0
"253827",0,0,0,0,0
"253828",1,1,1,1,0
"253830",0,0,0,0,0
"253835",0,0,0,0,0
"253836",0,0,0,0,0
"253837",0,0,0,0,0
"253838",0,0,0,0,0
"253840",0,0,0,0,0
"253841",0,0,0,0,0
"253843",0,0,0,0,0
"253844",0,0,0,0,0
"253845",0,0,0,0,0
"253846",0,0,0,0,0
"253849",1,1,1,1,0
"253852",0,0,0,0,0
"253855",0,0,0,0,0
"253858",0,0,0,0,0
"253861",0,0,0,0,0
"253864",1,1,0,1,0
"253865",0,0,0,0,0
"253868",0,0,0,0,0
"253870",0,0,0,0,0
"253873",0,0,0,0,0
"253874",0,0,0,0,0
"253878",0,0,0,0,0
"253880",1,1,1,1,0
"253884",0,0,0,0,0
"253885",0,0,1,1,0
"253889",0,0,0,0,0
"253891",0,0,0,0,0
"253893",0,0,0,0,0
"253898",0,0,0,0,0
"253906",1,1,0,1,0
"253907",0,0,0,0,0
"253908",0,0,0,0,0
"253910",0,0,0,0,0
"253912",1,1,1,1,0
"253913",0,0,0,0,0
"253914",0,0,0,0,0
"253915",1,1,1,1,0
"253919",0,0,0,0,0
"253922",0,0,0,0,0
"253923",1,1,1,1,0
"253924",0,0,0,0,0
"253925",0,0,0,0,0
"253926",0,0,0,0,0
"253930",0,0,0,0,0
"253935",0,0,0,0,0
"253936",0,0,0,0,0
"253940",0,0,0,0,0
"253941",0,0,0,0,0
"253942",1,1,1,1,0
"253943",1,1,1,1,0
"253944",0,0,0,0,0
"253945",0,1,1,0,0
"253946",0,0,0,0,0
"253947",1,0,0,0,0
"253948",0,0,0,0,0
"253953",0,0,0,0,0
"253954",0,0,0,0,0
"253955",0,0,0,0,0
"253958",0,0,0,0,0
"253959",0,0,0,0,0
"253961",0,0,0,0,0
"253962",0,0,0,0,0
"253966",0,0,0,0,0
"253968",0,0,0,0,0
"253969",0,0,0,0,0
"253970",0,0,0,0,0
"253972",0,0,0,0,0
"253974",0,0,0,0,0
"253976",0,0,0,0,0
"253978",0,0,0,0,0
"253980",0,0,0,0,0
"253981",0,0,0,0,0
"253983",1,1,1,1,0
"253984",0,0,0,0,0
"253985",0,0,0,0,0
"253986",0,0,0,0,0
"253989",0,0,0,0,0
"253991",1,1,1,1,0
"253994",0,0,0,0,0
"253995",0,0,0,0,0
"253996",0,0,0,0,0
"253998",0,0,0,0,0
"254001",0,0,0,0,0
"254002",1,1,1,1,0
"254003",0,0,0,0,0
"254006",0,0,0,0,0
"254008",1,1,1,1,0
"254009",1,1,1,1,0
"254010",0,0,0,0,0
"254012",0,0,0,0,0
"254013",0,0,0,0,0
"254014",0,0,0,0,0
"254015",0,0,0,0,0
"254017",0,0,0,0,0
"254020",0,0,0,0,0
"254022",0,0,0,0,0
"254023",0,0,0,0,0
"254026",0,1,0,0,0
"254028",0,0,0,0,0
"254030",0,0,0,0,0
"254033",0,0,0,0,0
"254034",0,0,0,0,0
"254035",0,0,0,0,0
"254038",0,0,0,0,0
"254039",0,0,0,0,0
"254040",0,0,0,0,0
"254042",0,0,0,0,0
"254044",0,0,0,0,0
"254045",0,0,0,0,0
"254048",0,0,0,0,0
"254049",0,0,0,0,0
"254051",1,1,1,1,0
"254055",0,0,0,0,0
"254057",1,1,1,1,0
"254058",0,0,0,0,0
"254059",0,0,0,0,0
"254060",0,0,0,0,0
"254061",0,0,0,0,0
"254062",0,0,0,0,0
"254063",0,0,0,0,0
"254068",0,0,0,0,0
"254073",1,1,1,1,0
"254074",0,0,0,0,0
"254075",0,0,0,0,0
"254077",0,0,0,0,0
"254078",0,0,0,0,0
"254079",0,0,0,0,0
"254080",0,0,0,0,0
"254083",0,0,0,0,0
"254084",1,1,1,1,0
"254086",1,0,1,0,0
"254087",0,0,0,0,0
"254088",0,0,0,0,0
"254091",0,0,0,0,0
"254093",0,0,0,0,0
"254094",0,0,0,0,0
"254096",0,0,1,0,0
"254097",0,0,0,0,0
"254100",0,0,0,0,0
"254105",0,0,0,0,0
"254106",0,0,0,0,0
"254107",0,0,0,0,0
"254108",0,1,1,0,0
"254110",1,1,1,1,0
"254119",0,0,0,0,0
"254121",1,1,1,0,0
"254125",0,0,0,0,0
"254126",0,0,0,0,0
"254128",0,0,0,0,0
"254129",1,1,1,1,0
"254130",0,0,0,0,0
"254132",0,0,0,0,0
"254136",0,0,0,0,0
"254137",0,0,0,0,0
"254140",0,0,0,0,0
"254142",0,0,0,0,0
"254143",0,0,0,0,0
"254150",0,0,0,0,0
"254154",0,0,0,0,0
"254157",0,0,0,0,0
"254158",0,0,1,0,0
"254159",0,0,0,0,0
"254160",1,1,1,1,0
"254162",0,0,0,0,0
"254165",0,0,0,0,0
"254166",0,0,0,0,0
"254167",0,0,0,0,0
"254168",0,0,0,0,0
"254170",0,0,0,0,0
"254171",0,0,0,0,0
"254173",0,0,0,0,0
"254174",1,1,1,1,0
"254176",1,1,1,1,0
"254177",0,0,0,0,0
"254179",0,0,0,0,0
"254184",0,0,0,0,0
"254187",0,0,0,0,0
"254191",0,0,0,0,0
"254193",0,0,0,0,0
"254195",0,0,0,0,0
"254196",0,0,0,0,0
"254198",0,0,0,0,0
"254199",0,0,0,0,0
"254201",0,0,0,0,0
"254202",1,0,0,0,0
"254203",1,1,1,1,0
"254222",0,0,0,0,0
"254225",0,0,0,0,0
"254226",0,0,0,0,0
"254227",0,0,0,0,0
"254228",0,0,0,0,0
"254230",0,0,0,0,0
"254231",0,0,0,0,0
"254232",0,0,0,0,0
"254233",0,0,0,0,0
"254234",0,0,0,0,0
"254238",1,1,1,1,0
