"","yHat.sdefault","yHat.sauc1","yHat.sauc2","yHat.sauc3","yActual"
"226063",1,1,1,1,1
"226064",0,0,0,0,1
"226065",1,1,1,1,1
"226067",0,0,0,0,1
"226068",1,1,1,1,1
"226075",1,1,1,1,1
"226078",0,0,0,0,1
"226082",1,1,1,1,1
"226084",1,1,1,1,1
"226086",1,1,1,1,1
"226088",0,0,0,0,1
"226091",0,0,0,0,1
"226093",1,1,1,1,1
"226095",1,1,1,1,1
"226097",1,1,1,1,1
"226098",0,0,0,0,1
"226100",0,0,0,0,1
"226101",1,1,1,1,1
"226102",1,1,1,1,1
"226103",1,1,1,1,1
"226104",0,0,0,0,1
"226106",1,1,0,1,1
"226107",1,1,1,1,1
"226109",1,1,1,1,1
"226111",1,1,1,1,1
"226112",0,0,0,0,1
"226113",0,0,0,0,1
"226116",1,1,1,1,1
"226117",1,1,1,1,1
"226122",0,0,0,0,1
"226123",1,1,1,1,1
"226124",1,1,1,1,1
"226125",0,0,0,0,1
"226126",0,0,0,0,1
"226128",0,0,0,0,1
"226129",1,1,1,1,1
"226130",1,1,1,1,1
"226131",1,1,1,1,1
"226133",0,0,0,0,1
"226134",1,1,1,1,1
"226139",1,1,1,1,1
"226140",1,0,1,1,1
"226141",0,0,0,0,1
"226145",1,1,1,1,1
"226149",1,1,0,1,1
"226151",1,1,1,1,1
"226152",0,0,0,0,1
"226154",0,0,0,0,1
"226155",1,1,1,1,1
"226158",1,1,1,1,1
"226159",1,1,1,1,1
"226160",0,0,0,0,1
"226162",1,1,1,1,1
"226164",0,0,0,0,1
"226165",1,1,1,1,1
"226166",1,1,1,1,1
"226167",0,0,0,0,1
"226168",0,0,0,0,1
"226173",0,0,0,0,1
"226174",1,1,1,1,1
"226177",1,1,1,1,1
"226181",1,1,1,1,1
"226184",0,0,0,0,1
"226185",1,1,1,1,1
"226187",0,0,0,0,1
"226191",0,0,0,0,1
"226196",0,0,0,0,1
"226197",0,0,1,0,1
"226198",0,0,0,0,1
"226200",1,1,1,1,1
"226207",1,1,1,1,1
"226208",0,0,0,0,1
"226211",0,1,1,0,1
"226212",0,0,0,0,1
"226213",1,1,1,1,1
"226214",1,1,1,1,1
"226216",1,1,1,1,1
"226218",1,1,1,1,1
"226219",0,0,0,0,1
"226220",1,1,1,1,1
"226221",1,1,1,1,1
"226223",1,1,1,1,1
"226229",1,1,0,1,1
"226230",1,1,1,1,1
"226231",1,1,1,1,1
"226232",0,0,0,0,1
"226233",1,1,1,1,1
"226234",0,0,0,1,1
"226236",0,0,0,0,1
"226237",1,1,1,1,1
"226241",1,1,1,1,1
"226243",0,0,0,0,1
"226246",1,1,1,1,1
"226247",1,1,1,1,1
"226248",1,1,1,1,1
"226250",1,1,1,1,1
"226252",1,1,1,1,1
"226254",0,0,0,0,1
"226259",0,0,1,1,1
"226261",1,1,1,1,1
"226264",1,1,1,1,1
"226266",1,1,1,1,1
"226268",1,1,1,1,1
"226271",1,1,1,0,1
"226272",0,0,0,0,1
"226274",1,1,1,1,1
"226276",0,0,0,0,1
"226280",1,1,1,1,1
"226282",0,0,0,0,1
"226284",1,1,1,1,1
"226285",0,0,0,0,1
"226287",1,1,1,1,1
"226288",1,1,1,1,1
"226289",0,0,0,0,1
"226292",0,0,0,0,1
"226293",0,0,0,0,1
"226294",1,1,1,1,1
"226295",1,1,1,1,1
"226296",0,0,0,0,1
"226298",1,1,1,1,1
"226299",1,1,1,1,1
"226300",0,0,0,0,1
"226302",1,1,1,1,1
"226303",0,0,0,0,1
"226304",1,1,1,1,1
"226305",1,1,1,1,1
"226306",1,1,1,1,1
"226308",0,0,0,0,1
"226310",0,0,0,0,1
"226311",1,1,1,1,1
"226312",0,0,0,0,1
"226313",1,1,1,1,1
"226315",0,0,0,0,1
"226318",0,0,0,0,1
"226319",0,0,0,0,1
"226320",1,1,1,1,1
"226324",1,1,1,1,1
"226325",1,1,1,1,1
"226326",1,1,1,1,1
"226327",1,1,1,1,1
"226328",0,0,0,0,1
"226329",0,0,0,1,1
"226331",1,1,1,1,1
"226332",1,1,1,1,1
"226336",0,0,0,0,1
"226338",1,1,1,1,1
"226339",0,0,0,0,1
"226340",1,1,1,1,1
"226341",1,1,1,1,1
"226345",1,1,1,1,1
"226348",0,0,0,0,1
"226349",1,1,1,1,1
"226352",0,0,0,0,1
"226355",1,0,0,0,1
"226356",1,1,1,1,1
"226359",1,1,1,1,1
"226361",0,0,0,0,1
"226362",1,1,1,1,1
"226364",1,1,1,1,1
"226365",0,0,0,0,1
"226366",0,0,0,0,1
"226369",1,1,1,1,1
"226372",1,1,1,1,1
"226373",1,1,1,1,1
"226374",1,1,1,1,1
"226380",1,1,1,1,1
"226382",0,0,0,0,1
"226383",0,0,0,0,1
"226385",1,1,1,1,1
"226386",1,1,1,1,1
"226388",1,1,1,1,1
"226389",1,1,1,1,1
"226390",1,1,1,1,1
"226391",1,1,1,1,1
"226394",0,0,0,0,1
"226395",1,1,1,1,1
"226396",0,0,0,0,1
"226397",1,0,0,1,1
"226399",1,1,1,1,1
"226400",0,0,0,0,1
"226401",0,0,0,0,1
"226403",0,0,0,0,1
"226404",1,1,1,1,1
"226406",1,1,1,1,1
"226410",0,0,0,0,1
"226413",0,0,0,0,1
"226414",1,1,1,1,1
"226415",1,1,0,1,1
"226416",1,1,1,1,1
"226417",1,1,1,1,1
"226418",1,1,1,1,1
"226420",1,1,1,1,1
"226421",1,1,1,1,1
"226422",0,0,0,0,1
"226423",1,1,1,1,1
"226424",0,0,0,0,1
"226426",1,1,1,1,1
"226427",0,0,0,0,1
"226431",1,1,1,1,1
"226434",1,1,1,1,1
"226435",0,0,0,0,1
"226438",1,1,1,1,1
"226439",1,1,1,1,1
"226440",1,1,0,1,1
"226441",0,0,0,0,1
"226442",1,1,1,1,1
"226443",1,1,1,1,1
"226445",0,0,0,0,1
"226447",1,1,1,1,1
"226448",1,1,1,1,1
"226451",1,1,1,1,1
"226453",0,0,0,0,1
"226454",1,1,1,1,1
"226455",1,1,1,1,1
"226456",0,0,0,0,1
"226458",1,0,1,1,1
"226459",0,0,0,0,1
"226460",1,1,1,1,1
"226461",0,0,0,0,1
"226462",1,1,1,1,1
"226463",0,0,0,0,1
"226465",0,0,0,0,1
"226466",1,1,1,1,1
"226468",1,1,1,1,1
"226471",1,1,1,1,1
"226474",0,0,0,0,1
"226475",1,1,1,1,1
"226477",1,1,1,1,1
"226478",0,0,0,0,1
"226479",0,0,0,0,1
"226480",0,0,0,0,1
"226486",1,1,1,1,1
"226488",0,0,0,0,1
"226489",1,1,1,1,1
"226492",1,1,1,1,1
"226493",1,1,1,1,1
"226497",0,0,0,0,1
"226498",0,0,0,0,1
"226499",0,0,0,0,1
"226501",0,0,1,0,1
"226502",0,0,0,0,1
"226503",0,0,0,0,1
"226504",1,1,1,1,1
"226505",0,0,0,0,1
"226506",0,0,0,0,1
"226509",1,1,1,1,1
"226512",1,0,0,0,1
"226513",1,1,1,1,1
"226516",1,1,1,1,1
"226517",1,1,1,1,1
"226519",0,0,0,0,1
"226520",1,1,1,1,1
"226521",0,0,0,0,1
"226524",1,1,1,1,1
"226525",0,0,0,0,1
"226526",1,1,1,1,1
"226527",1,1,1,1,1
"226529",1,1,1,1,1
"226534",1,1,1,1,1
"226535",1,1,1,1,1
"226537",1,1,1,1,1
"226539",0,0,0,0,1
"226541",1,1,1,1,1
"226542",1,1,1,1,1
"226543",1,1,1,1,1
"226544",0,0,0,0,1
"226546",1,1,1,1,1
"226549",0,0,0,0,1
"226550",1,1,1,1,1
"226553",1,1,1,1,1
"226554",0,1,1,0,1
"226555",1,1,1,1,1
"226557",0,0,0,0,1
"226560",1,1,1,1,1
"226561",1,1,1,1,1
"226562",1,1,1,1,1
"226563",1,1,1,1,1
"226564",0,0,0,0,1
"226567",0,0,0,0,1
"226568",1,1,1,1,1
"226570",1,1,1,1,1
"226571",1,1,1,1,1
"226572",1,1,1,1,1
"226573",1,1,1,1,1
"226575",0,0,0,0,1
"226576",0,0,0,0,1
"226577",0,0,0,0,1
"226580",1,1,1,1,1
"226581",1,1,1,1,1
"226582",0,0,0,0,1
"226583",0,0,0,0,1
"226584",1,1,1,1,1
"226585",0,0,0,0,1
"226588",1,1,1,1,1
"226589",1,1,1,1,1
"226590",0,0,0,0,1
"226591",0,0,0,0,1
"226592",1,0,0,0,1
"226593",1,1,1,1,1
"226597",0,0,0,0,1
"226600",1,1,1,1,1
"226605",1,1,1,1,1
"226608",1,1,1,1,1
"226609",1,1,1,1,1
"226610",0,0,0,0,1
"226612",0,0,0,0,1
"226618",0,0,0,0,1
"226619",0,0,0,0,1
"226621",1,1,1,1,1
"226623",1,1,1,1,1
"226624",1,1,1,1,1
"226626",1,1,1,1,1
"226628",1,1,1,1,1
"226633",1,1,1,1,1
"226634",0,0,0,0,1
"226636",0,0,0,0,1
"226638",1,1,1,1,1
"226640",1,1,1,1,1
"226641",1,1,1,1,1
"226643",0,0,0,0,1
"226644",0,0,0,0,1
"226646",1,1,1,1,1
"226647",1,1,1,1,1
"226648",0,0,0,0,1
"226650",0,0,0,0,1
"226651",0,0,0,0,1
"226655",1,1,1,1,1
"226656",1,1,1,1,1
"226658",0,0,0,0,1
"226661",1,1,1,1,1
"226666",1,0,0,0,1
"226669",1,1,1,1,1
"226670",0,0,0,0,1
"226674",1,1,1,1,1
"226675",1,1,1,1,1
"226676",0,0,0,0,1
"226678",1,1,1,1,1
"226679",1,1,1,1,1
"226680",1,1,1,1,1
"226681",1,1,1,1,1
"226683",1,1,1,1,1
"226685",1,1,1,1,1
"226688",1,1,1,1,1
"226689",0,0,0,0,1
"226692",0,0,1,0,1
"226693",1,1,1,0,1
"226694",1,1,1,1,1
"226696",1,1,1,1,1
"226697",0,0,0,0,1
"226699",1,1,1,1,1
"226701",1,1,1,1,1
"226703",0,0,0,0,1
"226709",0,0,0,0,1
"226710",1,1,1,1,1
"226712",1,1,1,1,1
"226713",0,0,0,0,1
"226715",0,0,0,0,1
"226723",1,1,1,1,1
"226724",1,1,1,1,1
"226725",1,1,1,1,1
"226726",1,1,1,1,1
"226729",0,0,0,0,1
"226731",1,1,1,1,1
"226733",1,1,1,1,1
"226735",1,1,1,1,1
"226736",1,1,1,1,1
"226738",0,0,0,0,1
"226740",1,1,1,1,1
"226747",1,1,1,1,1
"226749",1,1,1,1,1
"226750",0,0,0,0,1
"226754",0,0,0,0,1
"226756",1,1,1,1,1
"226757",1,1,1,1,1
"226759",0,0,0,0,1
"226760",0,0,0,0,1
"226763",1,1,1,1,1
"226764",1,1,1,1,1
"226765",0,0,0,0,1
"226768",0,0,0,0,1
"226772",1,0,1,1,1
"226773",0,0,0,0,1
"226774",1,1,1,1,1
"226778",1,1,1,1,1
"226784",0,0,0,0,1
"226788",1,1,1,1,1
"226791",0,0,0,0,1
"226793",1,1,1,1,1
"226794",0,0,0,0,1
"226796",1,1,1,1,1
"226797",0,0,0,0,1
"226798",1,1,1,1,1
"226802",1,1,1,1,1
"226803",1,1,1,1,1
"226805",0,0,0,0,1
"226810",1,1,1,1,1
"226811",0,0,0,0,1
"226812",0,0,0,0,1
"226814",0,0,0,0,1
"226816",1,1,0,1,1
"226817",0,0,0,0,1
"226823",1,1,1,1,1
"226825",1,1,1,1,1
"226828",1,1,1,1,1
"226829",1,1,1,1,1
"226830",1,1,1,1,1
"226832",1,1,1,1,1
"226833",1,1,1,1,1
"226834",0,0,0,0,1
"226835",1,1,1,1,1
"226838",1,1,1,1,1
"226840",1,1,1,1,1
"226841",1,1,1,1,1
"226842",1,1,1,1,1
"226843",0,0,0,0,1
"226845",1,1,1,1,1
"226846",0,0,0,0,1
"226847",1,0,0,0,1
"226849",1,1,1,1,1
"226852",0,0,0,0,1
"226857",1,1,1,1,1
"226861",1,1,1,1,1
"226862",1,1,1,1,1
"226863",1,1,1,1,1
"226865",1,1,1,1,1
"226866",0,0,0,0,1
"226869",1,1,1,1,1
"226870",0,0,0,0,1
"226871",0,0,0,0,1
"226872",1,1,1,1,1
"226873",1,1,1,1,1
"226879",1,1,1,1,1
"226882",0,0,0,0,1
"226883",1,1,1,1,1
"226889",1,0,1,0,1
"226891",1,1,1,1,1
"226896",0,0,0,0,1
"226897",1,1,1,1,1
"226902",1,1,1,1,1
"226904",1,1,1,1,1
"226905",1,1,0,1,1
"226908",0,0,0,0,1
"226909",1,1,1,1,1
"226910",1,1,1,1,1
"226912",1,1,1,1,1
"226914",0,0,0,0,1
"226915",1,1,1,1,1
"226920",1,1,1,1,1
"226923",0,0,0,0,1
"226927",0,0,0,0,1
"226929",0,0,0,0,1
"226931",1,1,1,1,1
"226935",1,1,1,1,1
"226937",1,1,1,1,1
"226938",0,0,0,0,1
"226939",0,0,0,0,1
"226940",1,1,1,1,1
"226941",1,1,1,1,1
"226942",1,0,1,0,1
"226943",1,1,1,1,1
"226945",1,1,1,1,1
"226946",0,0,0,0,1
"226947",1,1,1,1,1
"226948",0,0,0,0,1
"226949",1,1,1,1,1
"226952",1,1,0,1,1
"226953",1,1,1,1,1
"226957",1,1,1,1,1
"226960",1,1,1,1,1
"226961",1,1,1,1,1
"226962",1,1,1,1,1
"226964",0,0,0,0,1
"226966",1,1,1,1,1
"226967",1,1,1,1,1
"226968",1,1,1,1,1
"226972",1,1,1,1,1
"226973",1,1,1,1,1
"226974",0,0,0,0,1
"226975",0,0,0,0,1
"226976",1,0,0,0,1
"226982",1,1,1,1,1
"226985",0,0,0,0,1
"226986",1,1,1,1,1
"226987",1,1,1,1,1
"226988",0,0,0,0,1
"226989",0,0,0,0,1
"226992",0,0,0,0,1
"226998",1,1,1,1,1
"226999",1,1,1,1,1
"227000",0,0,0,0,1
"227001",1,1,1,1,1
"227006",1,1,1,1,1
"227009",0,0,0,0,1
"227010",1,1,1,1,1
"227013",1,1,1,1,1
"227014",1,1,1,1,1
"227017",0,0,0,0,1
"227019",1,1,1,1,1
"227022",0,1,1,1,1
"227026",0,0,0,0,1
"227029",0,0,0,0,1
"227031",1,1,1,1,1
"227032",0,0,0,0,1
"227035",1,1,1,1,1
"227036",1,1,1,1,1
"227037",0,0,1,0,1
"227038",1,1,1,1,1
"227039",1,1,1,1,1
"227042",1,1,1,1,1
"227043",0,0,0,0,1
"227044",1,1,1,1,1
"227046",1,1,1,1,1
"227049",0,0,0,0,1
"227051",1,1,1,1,1
"227052",0,0,0,0,1
"227054",1,1,1,1,1
"227055",0,0,0,0,1
"227056",0,0,0,0,1
"227057",1,1,1,1,1
"227058",0,0,0,0,1
"227061",1,1,1,1,1
"227064",1,1,1,1,1
"227066",0,0,0,0,1
"227068",1,1,1,1,1
"227069",1,1,1,1,1
"227070",1,1,1,1,1
"227071",1,1,1,1,1
"227073",0,1,1,1,1
"227076",0,0,1,0,1
"227077",1,1,1,1,1
"227078",0,0,0,0,1
"227079",1,1,1,1,1
"227080",0,0,0,0,1
"227081",1,1,1,1,1
"227083",1,1,1,1,1
"227090",1,1,1,1,1
"227094",1,1,1,1,1
"227096",0,0,0,0,1
"227099",1,1,1,1,1
"227100",0,0,0,0,1
"227103",1,1,1,1,1
"227105",0,0,0,0,1
"227107",1,1,1,1,1
"227109",1,1,1,1,1
"227111",0,0,0,0,1
"227112",1,1,1,1,1
"227113",1,1,1,1,1
"227117",1,1,1,1,1
"227118",0,0,0,0,1
"227125",0,0,0,0,1
"227127",0,0,0,0,1
"227128",1,1,1,1,1
"227129",1,1,1,1,1
"227130",0,0,0,0,1
"227131",0,0,0,0,1
"227133",1,1,1,1,1
"227134",1,1,1,1,1
"227135",0,0,0,0,1
"227139",1,1,0,1,1
"227140",1,1,1,1,1
"227143",0,0,0,0,1
"227148",1,1,1,1,1
"227149",1,1,1,1,1
"227150",1,1,1,1,1
"227151",1,1,1,1,1
"227152",1,1,0,1,1
"227153",0,0,0,0,1
"227154",1,1,1,1,1
"227156",0,0,0,0,1
"227159",1,1,1,1,1
"227161",1,1,1,1,1
"227162",1,1,1,1,1
"227165",0,0,0,0,1
"227168",1,1,1,1,1
"227169",1,1,1,1,1
"227171",1,1,1,1,1
"227175",0,0,0,0,1
"227178",1,0,0,0,1
"227179",1,1,1,1,1
"227183",1,1,1,1,1
"227187",0,0,0,0,1
"227188",1,1,1,1,1
"227189",1,1,1,1,1
"227191",1,1,1,1,1
"227193",1,1,1,1,1
"227194",1,1,1,1,1
"227196",1,1,1,1,1
"227200",1,1,1,1,1
"227201",1,1,1,1,1
"227202",1,1,1,1,1
"227203",1,1,0,1,1
"227204",1,1,1,1,1
"227205",1,1,1,1,1
"227207",1,1,1,1,1
"227208",1,1,1,1,1
"227210",0,0,0,0,1
"227212",1,1,1,1,1
"227215",0,0,0,0,1
"227216",1,1,1,1,1
"227217",0,0,0,0,1
"227218",1,1,1,1,1
"227220",1,1,1,1,1
"227223",0,0,0,0,1
"227224",1,1,1,1,1
"227225",1,1,1,1,1
"227227",0,0,0,0,1
"227229",0,0,0,0,1
"227230",1,1,1,1,1
"227232",1,1,1,1,1
"227237",1,1,0,1,1
"227238",1,1,1,1,1
"227240",1,1,1,1,1
"227242",1,1,1,1,1
"227247",0,0,0,0,1
"227248",0,0,0,0,1
"227249",1,1,1,1,1
"227251",1,1,1,1,1
"227252",1,1,1,1,1
"227253",1,1,1,1,1
"227255",0,0,0,0,1
"227256",1,1,1,1,1
"227257",1,1,1,1,1
"227261",1,1,1,1,1
"227263",1,1,1,1,1
"227264",1,1,1,1,1
"227266",0,0,0,0,1
"227268",1,1,1,1,1
"227271",0,0,0,0,1
"227273",0,0,0,0,1
"227274",1,1,1,1,1
"227280",1,1,1,1,1
"227281",0,0,0,0,1
"227282",1,1,1,1,1
"227284",1,1,1,1,1
"227285",1,1,1,1,1
"227286",0,0,0,0,1
"227287",1,1,1,1,1
"227288",0,0,0,0,1
"227292",1,1,1,1,1
"227293",1,1,1,1,1
"227297",0,0,0,0,1
"227298",1,1,1,1,1
"227299",1,1,1,1,1
"227300",1,1,1,1,1
"227303",0,0,0,0,1
"227304",0,0,0,0,1
"227311",1,1,1,1,1
"227312",0,0,0,0,1
"227314",1,1,1,1,1
"227318",1,1,1,1,1
"227319",1,1,1,1,1
"227320",0,1,1,1,1
"227322",1,1,1,1,1
"227324",1,1,1,1,1
"227325",1,1,1,1,1
"227328",1,1,1,1,1
"227329",1,1,1,1,1
"227334",0,0,0,0,1
"227341",1,1,1,1,1
"227348",1,1,1,1,1
"227349",1,1,1,1,1
"227352",1,1,0,1,1
"227355",0,0,0,0,1
"227357",1,1,1,1,1
"227359",1,1,1,1,1
"227362",0,0,0,0,1
"227372",1,1,1,1,1
"227373",1,1,1,1,1
"227379",1,1,1,1,1
"227382",1,1,1,1,1
"227384",0,0,0,0,1
"227385",0,0,0,0,1
"227389",0,0,0,0,1
"227392",1,1,1,1,1
"227394",1,1,1,1,1
"227396",1,1,1,1,1
"227399",1,0,0,0,1
"227400",1,1,1,1,1
"227402",1,1,1,1,1
"227403",1,0,1,1,1
"227407",1,1,1,1,1
"227408",1,1,1,1,1
"227410",0,0,0,0,1
"227411",0,0,0,0,1
"227412",1,1,1,1,1
"227415",0,0,0,0,1
"227419",0,0,0,0,1
"227421",1,1,1,1,1
"227422",1,1,1,1,1
"227423",1,1,1,1,1
"227427",1,1,1,1,1
"227429",1,1,1,1,1
"227430",0,0,0,0,1
"227431",0,0,1,0,1
"227432",0,0,0,0,1
"227438",0,1,1,0,1
"227441",1,1,1,1,1
"227442",1,1,1,1,1
"227443",1,1,1,1,1
"227445",0,0,0,0,1
"227446",1,1,1,1,1
"227447",1,1,0,1,1
"227449",1,1,1,1,1
"227450",1,1,1,1,1
"227452",1,1,1,1,1
"227454",1,1,1,1,1
"227455",1,1,1,1,1
"227456",1,1,1,1,1
"227461",1,1,1,1,1
"227464",1,1,1,1,1
"227465",0,0,0,0,1
"227467",1,1,1,1,1
"227469",1,1,1,1,1
"227471",1,1,1,1,1
"227473",1,1,1,1,1
"227474",0,0,0,0,1
"227477",0,0,0,0,1
"227483",1,1,1,1,1
"227485",0,0,0,0,1
"227486",0,0,0,0,1
"227491",1,1,1,1,1
"227492",1,1,1,1,1
"227493",1,1,1,1,1
"227495",1,1,1,1,1
"227496",0,1,1,0,1
"227499",1,1,1,1,1
"227500",1,1,1,1,1
"227501",1,1,1,1,1
"227502",1,1,1,1,1
"227503",0,0,0,0,1
"227508",1,1,1,1,1
"227509",1,1,1,1,1
"227510",0,0,0,0,1
"227511",1,1,1,1,1
"227512",1,1,1,1,1
"227518",1,1,1,1,1
"227519",1,1,1,1,1
"227520",1,1,1,1,1
"227522",1,1,1,1,1
"227527",1,1,1,1,1
"227528",0,0,0,0,1
"227530",1,1,1,1,1
"227532",0,0,0,0,1
"227535",1,1,1,1,1
"227536",1,1,1,1,1
"227537",0,0,0,0,1
"227538",0,0,0,0,1
"227539",0,0,0,0,1
"227540",0,0,0,0,1
"227542",1,1,1,1,1
"227543",0,0,0,0,1
"227545",0,0,0,0,1
"227548",0,0,0,0,1
"227549",1,1,1,1,1
"227551",1,1,1,1,1
"227553",1,1,1,1,1
"227554",1,1,1,1,1
"227557",1,1,0,1,1
"227558",0,1,1,0,1
"227559",0,0,0,0,1
"227561",1,1,1,1,1
"227563",1,1,1,1,1
"227564",0,0,0,0,1
"227566",1,1,1,1,1
"227571",1,1,1,1,1
"227572",1,0,1,1,1
"227573",1,1,1,1,1
"227574",1,1,1,1,1
"227575",1,1,1,1,1
"227576",1,0,0,1,1
"227580",1,1,1,1,1
"227581",1,1,1,1,1
"227586",1,1,1,1,1
"227587",1,1,1,1,1
"227588",1,1,1,1,1
"227590",1,1,1,1,1
"227591",1,1,1,1,1
"227598",1,1,1,1,1
"227599",0,0,0,0,1
"227601",0,0,0,0,1
"227603",1,1,1,1,1
"227604",0,0,0,0,1
"227605",1,1,1,1,1
"227606",1,1,1,1,1
"227608",1,1,1,0,1
"227609",1,0,0,0,1
"227614",0,0,0,0,1
"227615",1,1,1,1,1
"227616",1,1,1,1,1
"227617",1,1,1,1,1
"227618",1,1,1,1,1
"227619",1,1,1,1,1
"227621",1,1,1,1,1
"227623",0,0,0,0,1
"227624",0,0,0,0,1
"227626",0,1,1,1,1
"227627",0,0,0,0,1
"227628",1,1,1,1,1
"227629",1,1,1,1,1
"227630",1,1,1,1,1
"227631",1,1,1,1,1
"227632",1,1,1,1,1
"227633",0,0,0,0,1
"227634",1,1,1,1,1
"227636",0,0,0,0,1
"227637",1,1,1,1,1
"227638",1,1,1,1,1
"227639",1,1,1,1,1
"227640",1,1,1,1,1
"227641",0,0,0,0,1
"227642",0,0,0,0,1
"227644",1,1,1,1,1
"227645",1,1,1,1,1
"227646",1,1,1,1,1
"227647",1,1,1,1,1
"227649",1,1,1,1,1
"227650",0,1,1,1,1
"227651",1,1,1,1,1
"227654",1,1,1,1,1
"227655",1,1,0,1,1
"227656",1,1,1,1,1
"227661",0,0,0,0,1
"227663",1,1,1,1,1
"227665",1,0,0,0,1
"227666",1,1,0,1,1
"227668",0,0,0,0,1
"227669",1,1,1,1,1
"227671",1,1,1,1,1
"227672",1,1,1,1,1
"227674",0,0,0,0,1
"227675",1,1,1,1,1
"227677",0,0,0,0,1
"227684",0,0,0,0,1
"227686",1,1,1,1,1
"227687",1,1,1,1,1
"227688",1,1,1,1,1
"227690",1,1,1,1,1
"227692",1,1,1,1,1
"227696",0,0,0,0,1
"227697",1,1,1,1,1
"227698",1,1,1,1,1
"227700",1,1,1,1,1
"227702",0,0,0,0,1
"227707",0,0,0,0,1
"227710",0,0,0,0,1
"227711",1,1,1,1,1
"227713",1,1,1,1,1
"227714",1,1,1,1,1
"227715",0,0,0,0,1
"227716",0,0,0,0,1
"227717",1,1,1,1,1
"227723",0,1,1,1,1
"227727",1,1,1,1,1
"227728",1,1,1,1,1
"227729",0,0,0,0,1
"227732",1,1,1,1,1
"227735",1,1,1,1,1
"227738",0,0,0,0,1
"227743",0,0,0,0,1
"227744",1,1,1,1,1
"227745",1,1,1,1,1
"227746",1,1,1,1,1
"227747",0,0,0,0,1
"227749",1,1,1,1,1
"227751",0,0,0,0,1
"227753",0,0,0,0,1
"227757",1,1,1,1,1
"227758",0,0,0,0,1
"227760",1,1,1,1,1
"227761",1,1,1,1,1
"227763",1,1,1,1,1
"227766",0,0,0,0,1
"227769",1,1,1,1,1
"227770",1,1,1,1,1
"227773",0,0,0,0,1
"227779",1,1,1,1,1
"227780",0,0,0,0,1
"227782",1,1,1,1,1
"227787",0,0,0,0,1
"227788",1,1,1,1,1
"227789",0,0,0,0,1
"227794",0,0,0,0,1
"227797",1,1,1,1,1
"227799",1,1,1,1,1
"227801",0,0,0,0,1
"227802",1,1,1,1,1
"227806",0,0,0,0,1
"227808",0,0,0,0,1
"227810",0,0,0,0,1
"227811",0,0,0,0,1
"227815",0,0,0,0,1
"227816",1,1,1,1,1
"227818",1,1,1,1,1
"227823",0,0,0,0,1
"227825",0,0,0,0,1
"227828",0,0,0,0,1
"227830",1,1,1,1,1
"227831",1,1,1,1,1
"227832",0,0,0,0,1
"227837",0,0,0,0,1
"227838",0,0,0,0,1
"227840",0,0,0,0,1
"227841",1,1,1,1,1
"227842",1,1,1,1,1
"227843",0,0,0,0,1
"227845",1,1,1,1,1
"227846",0,0,0,0,1
"227850",1,1,1,1,1
"227852",1,1,1,1,1
"227857",0,0,0,0,1
"227860",1,1,1,1,1
"227862",1,1,1,1,1
"227869",0,0,0,0,1
"227872",1,1,1,1,1
"227876",0,0,0,0,1
"227879",1,1,1,1,1
"227880",1,1,1,1,1
"227881",1,1,1,1,1
"227882",0,0,0,0,1
"227884",1,1,1,1,1
"227887",1,1,1,1,1
"227888",1,1,1,1,1
"227890",0,0,0,0,1
"227892",1,1,1,1,1
"227895",0,0,0,0,1
"227897",1,1,1,1,1
"227900",1,1,1,1,1
"227903",1,1,1,1,1
"227908",0,0,0,0,1
"227909",0,0,0,0,1
"227912",0,0,0,0,1
"227913",0,0,0,0,1
"227918",1,1,1,1,1
"227921",1,1,1,1,1
"227924",1,1,1,1,1
"227930",1,1,1,1,1
"227931",1,1,1,1,1
"227933",1,1,1,0,1
"227935",1,1,1,1,1
"227938",0,0,0,0,1
"227941",1,1,1,1,1
"227942",1,1,1,1,1
"227943",1,1,1,1,1
"227944",0,0,0,0,1
"227949",0,0,0,0,1
"227953",1,1,1,1,1
"227954",1,1,1,1,1
"227957",0,0,0,0,1
"227959",1,1,1,1,1
"227961",1,1,1,1,1
"227963",1,1,1,1,1
"227966",1,1,1,1,1
"227967",1,0,0,1,1
"227968",0,0,0,0,1
"227974",1,1,1,1,1
"227975",1,1,1,1,1
"227979",1,0,0,0,1
"227982",1,1,1,1,1
"227985",1,1,1,1,1
"227986",1,1,1,1,1
"227988",0,0,0,0,1
"227989",1,0,1,0,1
"227992",1,1,1,1,1
"227993",0,0,0,0,1
"227995",1,1,1,1,1
"227996",1,1,1,1,1
"227997",1,1,1,1,1
"227999",0,0,0,0,1
"228009",1,1,1,1,1
"228011",1,1,1,1,1
"228014",1,1,1,1,1
"228017",1,1,1,1,1
"228019",1,1,1,1,1
"228021",1,1,1,1,1
"228022",1,1,1,1,1
"228025",1,1,1,1,1
"228026",0,0,0,0,1
"228028",1,1,1,1,1
"228029",0,0,0,0,1
"228030",1,1,1,1,1
"228031",0,0,0,0,1
"228032",1,1,0,0,1
"228033",1,1,1,1,1
"228034",1,1,1,1,1
"228037",1,1,1,0,1
"228039",1,1,1,1,1
"228040",0,0,0,0,1
"228041",1,1,1,1,1
"228042",0,0,0,0,1
"228043",1,1,1,1,1
"228044",1,1,1,1,1
"228045",1,1,1,1,1
"228052",1,1,1,1,1
"228055",1,1,1,1,1
"228057",1,1,1,1,1
"228058",0,0,0,0,1
